"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ATP6V1B2",-0.0247129476814392,6.81131714818194,-1.1729006646133,0.246991731391184,0.842911839562997,-5.70946383441905
"SLC9C1",0.0477690517970628,-1.09177755565274,1.17233741107934,0.247215393585933,0.843104431269289,-4.96752766250024
"TPM1",0.026177550018699,4.61482841049817,1.17231351929307,0.247224884008658,0.843104431269289,-5.55210191487779
"YBX2",0.0356203083144585,0.962523394147753,1.17218284339743,0.247276796449796,0.843104431269289,-5.16743446267442
"PRRG1",-0.0275977259740615,2.05223542779916,-1.17214493457519,0.24729185762375,0.843104431269289,-5.27279541803339
"SCOC-AS1",0.0398089782990448,-0.64510783221095,1.17213509051687,0.247295768776405,0.843104431269289,-5.00154005120192
"SMIM18",0.0582975942139878,-3.18373685000177,1.17208266602428,0.247316598358006,0.843104431269289,-4.8589830898158
"ZNF844",0.0415816244665103,2.03260278437738,1.17166827939006,0.247481289369715,0.843226991463726,-5.27459547688561
"C5orf52",0.0720776789418839,-3.80656143884062,1.17151088490644,0.247543863955037,0.843226991463726,-4.79679805139467
"B2M",-0.0174669704822904,12.4872141092701,-1.17150709506812,0.247545370804379,0.843226991463726,-5.80182966246104
"CDK10",0.0211051902884522,5.14355180729554,1.17144084779698,0.247571711959553,0.843226991463726,-5.60151817043934
"SNORD50A",0.0474352909540698,-2.76864569815257,1.17118207761023,0.24767462326185,0.843226991463726,-4.84976223163553
"ZNF816-ZNF321P",0.0228593649260095,3.35534701899189,1.17100638562758,0.247744512513249,0.843226991463726,-5.42140009840852
"XIRP2",0.0739535253935738,-5.74419919066099,1.1709838880211,0.247753462960874,0.843226991463726,-4.71979257449483
"P2RX6",0.0565009616169495,-1.28494063027166,1.17092058715858,0.247778647830629,0.843226991463726,-4.96251392586418
"F8A3",-0.0185823304969938,3.46907340531396,-1.17086691273605,0.24780000417756,0.843226991463726,-5.44150118557104
"F8A2",-0.0185823304969938,3.46907340531396,-1.17086691273605,0.24780000417756,0.843226991463726,-5.44150118557104
"APOE",-0.0568604730608762,5.20802932055704,-1.17032328587478,0.248016381196889,0.843530860798454,-5.59769293709067
"ELFN1",0.0756135605489947,-3.01781667439339,1.17028766265957,0.248030564892065,0.843530860798454,-4.83553496391524
"MINOS1P1",0.0430740294800702,-1.38328432101114,1.16987411163446,0.248195266791485,0.843530860798454,-5.02946825661134
"SLC7A1",0.0256121545395366,6.90590487568521,1.16956404150336,0.248318807989757,0.843530860798454,-5.71943229454852
"FAM172A",0.0252820277967342,4.31168103957199,1.16956321581798,0.248319137026811,0.843530860798454,-5.52374914786415
"PKD1L1",-0.0281420012868578,0.138647590825372,-1.16951553491336,0.248338138484598,0.843530860798454,-5.06848953756657
"C12orf73",0.0213313859848142,2.09781713136985,1.16936863653337,0.248396685999264,0.843530860798454,-5.28430614363673
"COX10",0.0230443126401972,4.12987497977256,1.16927682097921,0.248433284884237,0.843530860798454,-5.50492436619384
"CDH23",-0.0363899910821218,2.21874546378519,-1.16924246499251,0.248446980633719,0.843530860798454,-5.28945367271826
"CTAGE15",-0.0414165302493274,-0.880695131531952,-1.16909750745238,0.248504772850698,0.843530860798454,-5.00129844692436
"BIK",0.0242816378585093,5.6370347660425,1.1690844470878,0.248509980283137,0.843530860798454,-5.64440293743761
"PCBP4",0.0239784061403042,3.84837664546012,1.16904730722401,0.248524789131768,0.843530860798454,-5.47832715517294
"CCT6P3",-0.03231989270205,1.76008437745215,-1.16903252098001,0.248530685056543,0.843530860798454,-5.24129967230598
"CSRP1",0.016973926485165,6.93615174683269,1.16894847064421,0.248564201537182,0.843530860798454,-5.7228132825186
"KCNK6",-0.0186632941494843,5.28978409715974,-1.16889380601891,0.24858600172652,0.843530860798454,-5.61308749502606
"LAMB1",0.0432309691972931,2.91309182778324,1.16877296798497,0.248634196698872,0.843530860798454,-5.37807364366895
"B3GNT4",0.0275869620145161,-1.27858780593281,1.16868571194839,0.248669002045625,0.843530860798454,-4.94568088893736
"DNAJC25-GNG10",-0.0268637777484902,5.08473457068257,-1.16855132354615,0.248722614794874,0.843530860798454,-5.59462334955837
"CXCR6",-0.0453256862773048,1.79923841864257,-1.16845389101219,0.248761489637779,0.843530860798454,-5.24067705352334
"SLC30A8",0.0771543883726183,-5.28821197323484,1.16835753441673,0.248799939508093,0.843530860798454,-4.73118545758777
"TRAPPC3",0.0130831264891014,6.03137430816313,1.16828397707622,0.248829294517305,0.843530860798454,-5.6745776449688
"GOT1",0.0185795496719938,5.63702737175061,1.16803040907362,0.248930506745526,0.843567553767204,-5.64673927343833
"TADA2B",-0.0181028350729327,4.83928882300443,-1.16792822440721,0.248971302389611,0.843567553767204,-5.57500661166823
"SEMA4G",-0.0251880154206916,4.03155862078326,-1.16784398266136,0.249004938233739,0.843567553767204,-5.49230801976332
"TNIP3",-0.0799125139797966,1.64261889862753,-1.16775985652793,0.249038531193049,0.843567553767204,-5.21926170938185
"B3GNT6",-0.0645311534772146,3.95802200000064,-1.16769624188763,0.249063935747451,0.843567553767204,-5.48025654846408
"TRAPPC5",0.0292378048415657,5.47115386438879,1.16746934799233,0.24915456124433,0.843722858337719,-5.63418583434497
"METTL5",0.0268431804869419,4.32265587916298,1.16715297342721,0.249280966694175,0.843999248536063,-5.52961467454453
"TOP3A",-0.0162466474555531,4.45242353204422,-1.16696673085349,0.249355400392364,0.844029070420461,-5.53576363605684
"GNPNAT1",0.0315207326359457,6.01595894419212,1.1669068126583,0.249379350708471,0.844029070420461,-5.67760987393956
"LOC644554",0.0606114930341831,-1.8758888062674,1.16665097597342,0.249481631652824,0.844127634112514,-4.90217320173419
"GPR146",0.0447148463261334,0.26058465616403,1.16660989307273,0.24949805900805,0.844127634112514,-5.09366944198721
"CNTRL",0.0400761655350801,3.43879658287783,1.16624788342447,0.249642845487906,0.844222703410599,-5.43756025404143
"WWTR1",0.0196250703667535,5.50814016328742,1.16595107507521,0.249761599838865,0.844222703410599,-5.63869463264195
"SCN11A",0.0729034607550672,-2.98716993112015,1.16589719884972,0.249783160331663,0.844222703410599,-4.84120278576039
"PHF5A",0.0193489975632305,4.55292026338804,1.16577960793496,0.24983022319696,0.844222703410599,-5.55146814192195
"RARG",-0.0173596372959676,6.67137539095054,-1.1657376293212,0.249847025653142,0.844222703410599,-5.71164471305471
"TM9SF4",-0.0229111132806212,7.00403343990164,-1.16569302610863,0.249864879531284,0.844222703410599,-5.72774040133759
"NEK6",0.0220550409451465,5.59275635747505,1.16553291151884,0.249928978161934,0.844222703410599,-5.64624368970429
"ADCY7",-0.0316660579840441,3.83833819745322,-1.16552474371627,0.249932248294356,0.844222703410599,-5.47145077140939
"KIAA0195",0.0236070995609401,6.79326764327873,1.16550815549087,0.249938889795523,0.844222703410599,-5.71714518560989
"GTPBP2",-0.0121740942940516,5.76605441030608,-1.16540122831257,0.249981703760581,0.844222703410599,-5.65463575165221
"SIGLEC1",-0.0531364095694817,0.527129084745771,-1.16527801597706,0.250031044917079,0.844222703410599,-5.10887466242693
"TMEM11",0.0148540534014114,5.33355431888258,1.16505661592311,0.250119723630556,0.844222703410599,-5.62467821375805
"USP13",0.0431357184465664,2.94064510564997,1.16504742121045,0.25012340693583,0.844222703410599,-5.38380818023394
"CYP4V2",0.0323068645603121,4.21481872325578,1.16486525705642,0.250196388053777,0.844222703410599,-5.51841224317016
"STK24",-0.0155276660905296,7.80846218508382,-1.1648609044239,0.250198132053499,0.844222703410599,-5.75626041850973
"PLXNA3",-0.0243322296636597,4.76441012316665,-1.16459459134174,0.250304854271943,0.844431610947864,-5.57044689554245
"PIGB",-0.0190755574484195,3.95803428780527,-1.1641586545131,0.250479622357161,0.844526928254265,-5.48957737828021
"CENPB",0.0218027931381147,5.82929285983795,1.16409706992855,0.250504318856669,0.844526928254265,-5.65205359952486
"ZNF572",0.0418747506927903,0.454348751713011,1.16400141799405,0.250542680445364,0.844526928254265,-5.11523388147997
"ATG3",-0.0207832196098024,5.41915231530473,-1.16393529234579,0.250569202877587,0.844526928254265,-5.62704442744747
"NUDT14",0.0325230648408118,4.38004334692286,1.163914822633,0.250577413515009,0.844526928254265,-5.53727438439604
"HIST1H4K",0.0376204726594613,0.447511156462836,1.16385354382336,0.250601994311374,0.844526928254265,-5.12370740184316
"GMDS",-0.0170121160146779,6.36835802249928,-1.16372549645236,0.250653363626677,0.844549014400989,-5.69768215096225
"GLTP",-0.0174214978737869,7.83280051309217,-1.16304943949314,0.250924706254909,0.844868708495744,-5.75785312135213
"LOC101928525",0.0240063148931119,3.4888576836534,1.1629966314766,0.250945910230466,0.844868708495744,-5.44502709378991
"SRGAP3",0.0377106941887698,5.18163368575086,1.16298711473898,0.25094973161864,0.844868708495744,-5.61602511946798
"SGCG",0.0837592227402812,-4.86881443315997,1.16296565725493,0.25095834789501,0.844868708495744,-4.75293233931947
"DHRS9",-0.0242950504256142,8.39571487493174,-1.1629306437262,0.250972408074246,0.844868708495744,-5.77076653815669
"OTUD1",-0.0169118300590381,4.55169672244921,-1.16226195918922,0.251241036886058,0.845475938963223,-5.55102051496853
"GALR2",0.0381502650821496,-0.388758477529075,1.16225827289832,0.251242518344073,0.845475938963223,-5.04570150766147
"WNT6",0.0716260132319422,-5.20804023306654,1.1620700251122,0.251318180322595,0.845579558682253,-4.7398497830288
"SMNDC1",-0.0168378235924916,4.04833290818099,-1.16186395618972,0.251401023942569,0.845683050591928,-5.50011620624862
"LMBRD1",-0.0198226257124276,6.04775077566317,-1.16177027758373,0.25143869103033,0.845683050591928,-5.67975747805033
"LOC641367",-0.059797216337485,-2.11668769531618,-1.16145774944529,0.25156438442345,0.845840500300779,-4.89730795546134
"JAK3",-0.0539272391642399,3.61367874007679,-1.16143068307809,0.251575272177547,0.845840500300779,-5.44758506200676
"SPP1",-0.0746635544452078,-0.232078814056493,-1.16067351801859,0.251879988117324,0.846478795259376,-5.04505689658091
"ZEB2-AS1",-0.0663452738261322,-3.24096251663558,-1.16066517209503,0.251883348359135,0.846478795259376,-4.82785979578905
"OSBPL3",-0.028789638395418,5.34220888844057,-1.16062413357877,0.251899871786393,0.846478795259376,-5.62602061790028
"LOC100507547",0.021225284959185,1.38287185614495,1.16021027202619,0.252066549428436,0.846480032205715,-5.21581509851442
"INPP4A",-0.022499608335469,4.05174640860114,-1.16003973110012,0.252135255801619,0.846480032205715,-5.5028739751739
"SNORD103A",-0.0579320136830529,-2.40393250712046,-1.15998122884947,0.252158827900213,0.846480032205715,-4.87746586267828
"SNORD103B",-0.0579320136830529,-2.40393250712046,-1.15998122884947,0.252158827900213,0.846480032205715,-4.87746586267828
"MFSD11",-0.012916660434596,6.09350990867876,-1.15993945484111,0.252175660720796,0.846480032205715,-5.68520800550471
"MIR3124",0.0508529882493384,-2.62946748646456,1.15987380819807,0.252202114646121,0.846480032205715,-4.87783950044602
"TET2",-0.0377741326864672,6.42125156029723,-1.15984266315785,0.252214666003454,0.846480032205715,-5.69879481536684
"CAPZA2",-0.0233596617228789,6.41408631771143,-1.15960767535504,0.252309379887217,0.846647126776105,-5.69934754891766
"DNPEP",0.0245181136235886,6.60603849658078,1.15911501484725,0.252508034170358,0.847147599262763,-5.71860927266384
"IHH",0.0632527969191038,-1.94757593652413,1.15894722520459,0.252575717286682,0.847147599262763,-4.92323208773922
"CYTH1",-0.0130271382171029,7.26416200973724,-1.15890342881715,0.252593386057706,0.847147599262763,-5.74608242062022
"ZNF696",0.0264864603078832,2.6867943540858,1.15871357804443,0.252669987824204,0.847250357217666,-5.36246138461394
"SPR",0.0294390428421273,4.20412788118502,1.15847921860666,0.252764571200201,0.847250357217666,-5.52508019952199
"MARK2P9",-0.068407844772762,-3.94421227868645,-1.15840663795221,0.252793868654901,0.847250357217666,-4.79266092566238
"TMEM179B",0.0178205408113292,6.19747729770777,1.15838188484608,0.252803860898644,0.847250357217666,-5.69479278416798
"ZNF496",0.021218162247973,3.93965792785347,1.15825604372102,0.252854664384084,0.847256303321559,-5.4983173568223
"MRPL16",0.0203695521657066,4.28785597626853,1.15803375696911,0.252944422020824,0.847256303321559,-5.53379690820016
"MAP3K10",-0.0186084190363474,3.1632315832969,-1.15785406214511,0.253016998139652,0.847256303321559,-5.4330227543537
"GLRX",-0.0261087900561083,6.0512310063221,-1.15763426091746,0.253105793033356,0.847256303321559,-5.6829943451328
"ZBTB20",0.0359453413471441,3.66288585100408,1.15750769659775,0.253156932429941,0.847256303321559,-5.47622675253708
"PBK",0.0614859062950103,-0.0645362707752145,1.15742242504621,0.253191391323701,0.847256303321559,-5.06713052629501
"BLACAT1",-0.0234405203529048,2.82307777998364,-1.15732101118932,0.253232377843389,0.847256303321559,-5.37286589268491
"LITAF",-0.0312702138550014,8.42293804115086,-1.15722305201873,0.253271972682276,0.847256303321559,-5.77677580542937
"PCCA",0.0303796149571165,3.77782467750234,1.15721855218464,0.253273791610417,0.847256303321559,-5.48339587381876
"ZZEF1",-0.0202018365231098,6.48543837542796,-1.15717225532912,0.253292506324906,0.847256303321559,-5.71061124977227
"CCR1",-0.0950802608842884,2.96167506337936,-1.15715325688285,0.253300186410913,0.847256303321559,-5.37792719113242
"C1QTNF9B-AS1",0.0373721001751848,2.52884151869235,1.15690124639673,0.253402077031683,0.847306319578477,-5.34916769556246
"CDC6",-0.0466211430359539,1.02006971254473,-1.15669031473593,0.253487381704411,0.847306319578477,-5.17045993236243
"HCN3",-0.0203080020298081,2.29321761668424,-1.15668233182258,0.253490610548324,0.847306319578477,-5.31649226524385
"ARPC5",-0.0213841887459253,7.21973834231302,-1.15656128892878,0.253539572317838,0.847306319578477,-5.74440455203764
"GABRQ",-0.080664601528166,-1.8723297186816,-1.15654270549095,0.25354708990857,0.847306319578477,-4.92125409542205
"LOC101927495",-0.067352777279534,-2.9886916248855,-1.15639441957903,0.253607082015358,0.847306319578477,-4.84662110840118
"SLC25A28",0.0163053706471406,5.2145709812221,1.15623924636814,0.253669871456228,0.847306319578477,-5.62458968806518
"CEP83",0.0403386554077492,2.58024630132384,1.15616528354403,0.253699803782328,0.847306319578477,-5.35528354940204
"CYGB",0.0672718972312623,0.409952505709883,1.15611588548511,0.253719796305723,0.847306319578477,-5.13018891987114
"MRPL45P2",0.0262395434588484,2.30332404355166,1.15599993159974,0.25376672994644,0.847312903231867,-5.31991533693463
"MGAT3-AS1",0.056125158718282,-2.14979534261333,1.15543103022484,0.253997089685383,0.847741501808945,-4.91161006605768
"NIPAL4",-0.0803309390404252,-1.55763315858655,-1.15517366600398,0.254101351094405,0.847741501808945,-4.92933578309014
"DPP4",0.0714618385529083,2.05173373849198,1.15509940673882,0.25413144015685,0.847741501808945,-5.29922213189723
"ELL",-0.0199475439655675,5.26726575218179,-1.1550014675559,0.254171127987951,0.847741501808945,-5.62614551963392
"SLC2A4RG",0.0250179306565217,4.87056702169727,1.15495581127625,0.254189630775609,0.847741501808945,-5.59926228636887
"MCM2",0.0281736738429206,3.96892634727114,1.15481926104674,0.254244975272888,0.847741501808945,-5.50381953648379
"VPS37B",-0.014932152923255,7.93412600961869,-1.15473579161981,0.254278810120277,0.847741501808945,-5.769681797996
"CARD8",-0.0420033687643527,3.48013206957082,-1.15468763701115,0.25429833136094,0.847741501808945,-5.44521167086296
"ASCC2",-0.0145557018218046,6.83463176734091,-1.15463827593129,0.254318342807581,0.847741501808945,-5.73324777121792
"POMGNT2",0.0269532200434856,4.75276991932968,1.15457266704492,0.254344943020842,0.847741501808945,-5.58418189613555
"PRMT5",0.0186523455254762,5.94761826371438,1.15404877638547,0.254557418995858,0.848171502982059,-5.68544204627109
"MRPL45",0.0173833661347147,4.58640262070334,1.15397340518583,0.254587998026645,0.848171502982059,-5.56774940354792
"ZNF414",0.0232860349593863,3.42938729793341,1.15379049201528,0.254662219150171,0.848171502982059,-5.45228367779866
"PAAF1",0.0259950956770851,4.26284590857416,1.15377023918664,0.254670438146279,0.848171502982059,-5.53586738577506
"TUBA3D",-0.0504545803328512,-1.78478762959814,-1.15366651774169,0.254712533337171,0.848171502982059,-4.92287790236312
"RPAIN",0.0186929087138354,5.28592526881501,1.15358898924481,0.254744001426291,0.848171502982059,-5.63389883463559
"RIT1",-0.0249205810999777,5.1689545126485,-1.15328146445839,0.254868850377259,0.848241206419199,-5.61962532336913
"NDUFAF2",0.0225588760821427,2.71506138056177,1.15323048967481,0.254889549374581,0.848241206419199,-5.37105615777108
"CCDC88B",-0.0299616891141353,5.77343335341875,-1.15320380846933,0.254900384119066,0.848241206419199,-5.66758785901512
"TRPM2",-0.0465196913483893,1.25657554037028,-1.15306097810943,0.254958390517687,0.848241206419199,-5.19862615861025
"LINC01515",0.076818103883238,-2.85624586221688,1.1529062860322,0.255021224908602,0.848241206419199,-4.86150171215901
"ERP29",0.015729058694399,6.70852495343842,1.15287236363876,0.255035005336757,0.848241206419199,-5.73141135571284
"JAGN1",0.0178487776146349,5.22317847577424,1.15274731122867,0.255085810494723,0.848260472696849,-5.62909763739733
"MBLAC2",0.0337901940775053,1.93601823995501,1.15257082680817,0.255157523357104,0.84834924623582,-5.28480274033288
"KSR1",-0.0260585942159629,3.62397376924732,-1.15181177999992,0.255466120361055,0.849012765642054,-5.46949987440212
"ZNF385A",0.0185295819005933,5.24175061964891,1.15160747961312,0.255549226213755,0.849012765642054,-5.6305741445675
"ACTR3C",0.0230804290139964,2.38685180875126,1.15159047971259,0.255556142353414,0.849012765642054,-5.33627061722005
"HS1BP3",0.0151753035419115,4.43861855161467,1.15152220730761,0.255583919251775,0.849012765642054,-5.55607060399207
"PDK4",0.0390141226099175,2.82150289468237,1.15138663800744,0.255639082586763,0.849012765642054,-5.38608565136805
"LAG3",-0.0494354028268032,1.48540027877349,-1.15136830033547,0.255646544867278,0.849012765642054,-5.22178818356038
"ARL13B",0.0352184882951711,2.56677695848006,1.15130462825026,0.255672456620783,0.849012765642054,-5.35649846900759
"IPO11",0.0345854050300045,4.24442330339775,1.150982432453,0.255803605139385,0.849298615019682,-5.5374526421022
"RAB13",0.0214171050814813,5.30512571821126,1.15081683793518,0.255871028522217,0.849372825876551,-5.63922885968005
"CPA4",-0.0396831173018507,8.45984845237109,-1.1504348516612,0.2560266065346,0.849376627113021,-5.78447930133968
"CSTB",0.0196317526417807,8.88790156068382,1.15037519916002,0.256050908348139,0.849376627113021,-5.79407433804648
"PPP1R3F",0.0239357787370337,2.96156837614471,1.15022339267303,0.256112760214729,0.849376627113021,-5.40520906209125
"CNTN4-AS1",0.0773193026612441,-4.57297629457805,1.15019722515145,0.256123422964444,0.849376627113021,-4.77426363784074
"NPNT",-0.0431159109246946,2.44288037335371,-1.1499569850007,0.256221330989245,0.849376627113021,-5.33822079979683
"ATP5B",0.0207774768067061,9.67846792320813,1.14995614893502,0.256221671768287,0.849376627113021,-5.80595316564473
"RTN3",-0.0161445071194868,7.63488488687749,-1.14993763522656,0.256229218009793,0.849376627113021,-5.76760977360115
"NECAB3",0.0277944035222231,4.43826719082034,1.14992897641737,0.256232747420404,0.849376627113021,-5.56006657806612
"LGI3",0.0433800379932065,-0.518719598001313,1.14967777596784,0.256335154236644,0.849566651704107,-5.03444312188159
"IRF2",-0.0183536722169527,5.83366873153833,-1.1493203484119,0.256480917261286,0.849597875824782,-5.67885136630578
"NCAM1",0.0650329935429295,-3.03065569525327,1.14931048331088,0.256484941205163,0.849597875824782,-4.8581375644131
"CD24",0.0261400043444099,9.1299921218184,1.14917205504184,0.256541410442103,0.849597875824782,-5.80000683641877
"NUMBL",0.0219794901181171,3.28119844622077,1.1489093027435,0.256648619892946,0.849597875824782,-5.43726678909454
"EEF2",0.0192663655040548,10.0441193092272,1.14887773298735,0.256661503299161,0.849597875824782,-5.80855842969972
"MIR492",0.0437501781202389,-3.75040916417587,1.1487923189967,0.256696362503444,0.849597875824782,-4.91134728162979
"SNORA44",-0.0467282719937201,-0.841751071241041,-1.1487271175503,0.256722974839553,0.849597875824782,-5.00893161734721
"RNF217-AS1",0.0254259036258711,1.14107040923195,1.14868913645381,0.256738477949582,0.849597875824782,-5.20507153449736
"SGCE",-0.0681478794124298,-3.58667280813352,-1.14866010978792,0.256750326496266,0.849597875824782,-4.82039165184135
"LOC100507462",0.043157460016975,-0.80072913878765,1.14806721314419,0.256992429938645,0.849726502192151,-5.00249589328336
"VIPR1",-0.028604655517886,4.99560499603023,-1.14804982161438,0.256999534068254,0.849726502192151,-5.60913241419338
"C6orf89",-0.0147585812659284,6.82383292616091,-1.14765482039522,0.257160922954093,0.849726502192151,-5.74096641105793
"DRG2",0.0177101169479306,5.16025718666773,1.14734855877952,0.257286104793173,0.849726502192151,-5.62940570886135
"NUP85",0.0179795201506767,4.93916512354249,1.14727593072395,0.257315797304721,0.849726502192151,-5.60907527629398
"RAB21",-0.0222753312162255,4.87789805194611,-1.14723561779698,0.257332279490075,0.849726502192151,-5.59924416784899
"RUNX1-IT1",-0.064490064224945,-3.76734458081921,-1.14701569094011,0.257422211255019,0.849726502192151,-4.85455110005586
"YBX3",0.0134605163535976,6.99673353148863,1.14687638860152,0.257479185965015,0.849726502192151,-5.74978988565759
"DNAH17-AS1",-0.0755160582412119,-3.52969834557484,-1.14672254744975,0.257542117561214,0.849726502192151,-4.82122894893669
"C4BPA",-0.104752293884114,-1.09238037064746,-1.14662784805444,0.257580861600801,0.849726502192151,-4.98463075738749
"ATF4",0.0104427971086041,7.85209505717209,1.14661811815616,0.25758484259752,0.849726502192151,-5.7779895986202
"ING4",0.0161722302263403,4.74329780657679,1.14658873069173,0.25759686677311,0.849726502192151,-5.59090768149757
"KIAA1143",0.024537743632309,4.36161326086423,1.14652827179817,0.257621605400895,0.849726502192151,-5.55441081110634
"KCNN4",-0.0465778098640017,3.3870890878842,-1.14631369554168,0.257709419668595,0.849726502192151,-5.4486136684767
"SERPINA6",0.0800280849368601,-3.22166146330837,1.14631330593427,0.257709579133009,0.849726502192151,-4.84791212546399
"KLF8",-0.0318827117762664,2.8146056350644,-1.14606047099721,0.25781307815767,0.849726502192151,-5.38636475173091
"GRK6",-0.0189016849894343,6.2342533530959,-1.14562198210005,0.257992646036069,0.849726502192151,-5.70878018523485
"ATP6AP2",-0.0236750763454999,6.55896620185261,-1.14544399608001,0.258065559591643,0.849726502192151,-5.7253540842976
"SLC2A5",-0.0429711430435208,-0.422239441271587,-1.14532571894074,0.258114021040234,0.849726502192151,-5.03585468576621
"CCDC28A",0.018353221144115,4.74401214583789,1.14525026811217,0.258144938759616,0.849726502192151,-5.59266586227725
"HK3",-0.0780550857213349,0.696304115857637,-1.1452247498525,0.258155396056349,0.849726502192151,-5.14255933907821
"ADPGK-AS1",-0.0483660209040348,1.38337292097107,-1.14521106000204,0.258161006235995,0.849726502192151,-5.24143927943043
"CARD16",-0.0346840105636741,3.1653672786682,-1.14514987682437,0.258186080522716,0.849726502192151,-5.42879262050634
"CD99L2",0.0237887721268417,4.44989144448569,1.14485058019015,0.258308764380948,0.849726502192151,-5.56641717737749
"MSI2",0.0238277855660743,4.59344487735201,1.14473031603809,0.258358073290083,0.849726502192151,-5.58455139953443
"DOCK7",0.0388169056168639,4.02494096970668,1.14470772636588,0.25836733592194,0.849726502192151,-5.52277132406715
"MIR203A",-0.0572939974314977,-2.6786560170295,-1.14469807022175,0.258371295383902,0.849726502192151,-4.88840655639281
"PRICKLE2-AS1",-0.0526203624266878,2.11613491820244,-1.14461615025914,0.258404888074648,0.849726502192151,-5.30748173314318
"ASB1",0.0190954323158137,4.83660920765027,1.14459841638222,0.258412160568122,0.849726502192151,-5.60307493671741
"PRG2",0.0338631579132038,0.276780179226788,1.14455779903894,0.258428817905027,0.849726502192151,-5.11719290490054
"HCG22",-0.095106674533741,-2.15105841110798,-1.14452830166174,0.258440915380987,0.849726502192151,-4.92482527024357
"KLHL15",-0.0407374798382358,2.85712312379739,-1.14435866307259,0.25851049550168,0.849726502192151,-5.38775573169343
"TREX2",-0.0649379961380599,-0.461622559912646,-1.14435531206166,0.258511870110329,0.849726502192151,-5.04060963680911
"PARP9",-0.0267826636426753,6.50382254733525,-1.14433630308845,0.258519667826175,0.849726502192151,-5.72413119596186
"MAGOH",0.0138326753692109,4.41090756261356,1.14431406784343,0.258528789212426,0.849726502192151,-5.56084319216384
"LOC100130691",0.0443596221605197,-0.0130375590448462,1.14428603704061,0.258540288392387,0.849726502192151,-5.08848067894956
"EPCAM",0.0327314690864268,6.1053378641981,1.14428323262964,0.258541438876437,0.849726502192151,-5.70739930656105
"IMPA2",0.0143814833544896,5.92281509494314,1.14408469791342,0.258622895254919,0.849726502192151,-5.69332959860917
"HMMR",0.0659390994924824,-0.782293072029368,1.14405302555448,0.258635891738467,0.849726502192151,-5.01605605469856
"KLRC3",-0.0623470910459589,-2.25061557786023,-1.14395493287941,0.258676146202758,0.849726502192151,-4.89244599212301
"C9orf64",0.0251884058907457,3.78404750716788,1.1438841194254,0.2587052088339,0.849726502192151,-5.49730206733613
"LOC101927811",0.0185149142732865,2.48322507767504,1.14363501315104,0.258807463410065,0.849726502192151,-5.36411957539907
"LOC101805491",0.0474466844833693,-6.36646167138675,1.14360531983561,0.258819654023442,0.849726502192151,-4.71928366884634
"WNT8B",0.0584386200551347,-3.0802915527005,1.14342151584785,0.258895124042678,0.849726502192151,-4.86104080046991
"LINC00624",0.07730580330142,-2.78654632838367,1.1431917116057,0.258989503958748,0.849726502192151,-4.87178050184289
"ACY1",0.0258291947119958,5.24395101118143,1.14284625900245,0.259131426660583,0.849726502192151,-5.64260336209011
"TCF24",0.0879099930184537,-3.77847493623694,1.14263316225322,0.25921900121321,0.849726502192151,-4.82068848118645
"ACSS3",0.0468549485270268,2.17456260619959,1.14259762425046,0.259233608024093,0.849726502192151,-5.32401211087284
"GALNT5",-0.0403203712874462,6.44967436451123,-1.14259692178979,0.259233896755044,0.849726502192151,-5.72077408855137
"SPRY1",0.0240848113880051,3.45518809585448,1.14253732160852,0.259258394931927,0.849726502192151,-5.46178065273465
"SNORA59B",-0.0467271452596092,-1.40862778814772,-1.14227483313822,0.25936630843694,0.849726502192151,-4.95966101973805
"SNORA59A",-0.0467271452596092,-1.40862778814772,-1.14227483313822,0.25936630843694,0.849726502192151,-4.95966101973805
"SHPRH",0.0359206658436593,3.47526391189939,1.14215506732462,0.259415556894217,0.849726502192151,-5.47056084172995
"TAF10",0.0162625332082908,5.86847889106076,1.14202708891047,0.259468189821776,0.849726502192151,-5.69204755221625
"PGLYRP4",-0.0392592735175205,1.47603790655511,-1.14197379562917,0.259490109689184,0.849726502192151,-5.24257216097736
"LOC101927239",0.0660484201248814,-5.53528006111999,1.14193882937994,0.259504492251148,0.849726502192151,-4.74453130405394
"LRIF1",-0.0231913327458443,3.46699049531359,-1.14182556136852,0.259551086358621,0.849726502192151,-5.46605807536818
"FKBP9P1",0.0280298117608217,0.88351329039784,1.14178634534178,0.259567219720373,0.849726502192151,-5.18056002076624
"PACRGL",0.0319278767231157,3.39465702178667,1.14167847956804,0.259611599094451,0.849726502192151,-5.45639669227388
"GDF11",0.0182434067336448,2.11324022886588,1.14151052664272,0.259680711023203,0.849726502192151,-5.31481523773159
"LOC101930071",0.0291538397750514,1.16449988548035,1.14146383160711,0.259699928174593,0.849726502192151,-5.21300857032027
"LOC100270746",0.0550537308714047,0.318287599723951,1.14145584105622,0.259703216755178,0.849726502192151,-5.12593179237463
"ADH1C",0.0431794847528938,9.32855261181944,1.14144798117588,0.259706451586238,0.849726502192151,-5.81140968869241
"SLC25A1",0.0228945366233912,6.35983267179415,1.14135828960653,0.259743367303762,0.849726502192151,-5.723024083331
"ALG1",0.0247200574124487,5.83380981999326,1.14127755256857,0.259776600680242,0.849726502192151,-5.69080711030099
"ACTA2",0.0369003694151032,0.886056105743229,1.14114477298088,0.259831262683087,0.849726502192151,-5.18356252323055
